graph,workload,backend,speedup,repeat,node_count,node,elapsed_seconds,metric,value,unit
speedup,ToolAgent,fs-native,1,2,,,,wall_throughput_gb_per_second,0.658628738411,GB/s
speedup,ToolAgent,fs-native,1,3,,,,max_schedule_lag_seconds,0.0146341463415,s
speedup,ToolAgent,fs-native,1,3,,,,read_p99_latency_ms,3.76442593694,ms
speedup,ToolAgent,fs-native,1,3,,,,wall_throughput_gb_per_second,0.675094456872,GB/s
speedup,ToolAgent,fs-native,1.25,1,,,,max_schedule_lag_seconds,0.0192307692308,s
speedup,ToolAgent,fs-native,1.25,1,,,,read_p99_latency_ms,4.0712945591,ms
speedup,ToolAgent,fs-native,1.25,1,,,,wall_throughput_gb_per_second,0.757388035302,GB/s
speedup,ToolAgent,fs-native,1.25,2,,,,max_schedule_lag_seconds,0.01875,s
speedup,ToolAgent,fs-native,1.25,2,,,,read_p99_latency_ms,3.96951219512,ms
speedup,ToolAgent,fs-native,1.25,2,,,,wall_throughput_gb_per_second,0.776808241336,GB/s
speedup,ToolAgent,fs-native,1.25,3,,,,max_schedule_lag_seconds,0.0182926829268,s
speedup,ToolAgent,fs-native,1.25,3,,,,read_p99_latency_ms,3.87269482451,ms
speedup,ToolAgent,fs-native,1.25,3,,,,wall_throughput_gb_per_second,0.796228447369,GB/s
speedup,ToolAgent,fs-native,1.5,1,,,,max_schedule_lag_seconds,0.0330193615908,s
speedup,ToolAgent,fs-native,1.5,1,,,,read_p99_latency_ms,4.24050746002,ms
speedup,ToolAgent,fs-native,1.5,1,,,,wall_throughput_gb_per_second,0.85871410145,GB/s
speedup,ToolAgent,fs-native,1.5,2,,,,max_schedule_lag_seconds,0.032193877551,s
speedup,ToolAgent,fs-native,1.5,2,,,,read_p99_latency_ms,4.13449477352,ms
speedup,ToolAgent,fs-native,1.5,2,,,,wall_throughput_gb_per_second,0.880732411743,GB/s
speedup,ToolAgent,fs-native,1.5,3,,,,max_schedule_lag_seconds,0.0314086610254,s
speedup,ToolAgent,fs-native,1.5,3,,,,read_p99_latency_ms,4.03365343758,ms
speedup,ToolAgent,fs-native,1.5,3,,,,wall_throughput_gb_per_second,0.902750722037,GB/s
speedup,ToolAgent,fs-native,2,1,,,,max_schedule_lag_seconds,0.388697017268,s
speedup,ToolAgent,fs-native,2,1,,,,read_p99_latency_ms,6.40686143125,ms
speedup,ToolAgent,fs-native,2,1,,,,wall_throughput_gb_per_second,1.02617336303,GB/s
speedup,ToolAgent,fs-native,2,2,,,,max_schedule_lag_seconds,0.378979591837,s
speedup,ToolAgent,fs-native,2,2,,,,read_p99_latency_ms,6.24668989547,ms
speedup,ToolAgent,fs-native,2,2,,,,wall_throughput_gb_per_second,1.05248550054,GB/s
speedup,ToolAgent,fs-native,2,3,,,,max_schedule_lag_seconds,0.369736187158,s
speedup,ToolAgent,fs-native,2,3,,,,read_p99_latency_ms,6.09433160534,ms
speedup,ToolAgent,fs-native,2,3,,,,wall_throughput_gb_per_second,1.07879763805,GB/s
speedup,ToolAgent,pNFS,1,1,,,,max_schedule_lag_seconds,0.0153846153846,s
speedup,ToolAgent,pNFS,1,1,,,,read_p99_latency_ms,3.24512820513,ms
speedup,ToolAgent,pNFS,1,1,,,,wall_throughput_gb_per_second,0.691523097998,GB/s
speedup,ToolAgent,pNFS,1,2,,,,max_schedule_lag_seconds,0.015,s
speedup,ToolAgent,pNFS,1,2,,,,read_p99_latency_ms,3.164,ms
speedup,ToolAgent,pNFS,1,2,,,,wall_throughput_gb_per_second,0.709254459485,GB/s
speedup,ToolAgent,pNFS,1,3,,,,max_schedule_lag_seconds,0.0146341463415,s
speedup,ToolAgent,pNFS,1,3,,,,read_p99_latency_ms,3.08682926829,ms
speedup,ToolAgent,pNFS,1,3,,,,wall_throughput_gb_per_second,0.726985820973,GB/s
speedup,ToolAgent,pNFS,1.25,1,,,,max_schedule_lag_seconds,0.0192307692308,s
speedup,ToolAgent,pNFS,1.25,1,,,,read_p99_latency_ms,3.33846153846,ms
speedup,ToolAgent,pNFS,1.25,1,,,,wall_throughput_gb_per_second,0.829364875031,GB/s
speedup,ToolAgent,pNFS,1.25,2,,,,max_schedule_lag_seconds,0.01875,s
speedup,ToolAgent,pNFS,1.25,2,,,,read_p99_latency_ms,3.255,ms
speedup,ToolAgent,pNFS,1.25,2,,,,wall_throughput_gb_per_second,0.850630641057,GB/s
speedup,ToolAgent,pNFS,1.25,3,,,,max_schedule_lag_seconds,0.0182926829268,s
speedup,ToolAgent,pNFS,1.25,3,,,,read_p99_latency_ms,3.1756097561,ms
speedup,ToolAgent,pNFS,1.25,3,,,,wall_throughput_gb_per_second,0.871896407084,GB/s
speedup,ToolAgent,pNFS,1.5,1,,,,max_schedule_lag_seconds,0.0230769230769,s
speedup,ToolAgent,pNFS,1.5,1,,,,read_p99_latency_ms,3.43179487179,ms
speedup,ToolAgent,pNFS,1.5,1,,,,wall_throughput_gb_per_second,0.955514678919,GB/s
speedup,ToolAgent,pNFS,1.5,2,,,,max_schedule_lag_seconds,0.0225,s
speedup,ToolAgent,pNFS,1.5,2,,,,read_p99_latency_ms,3.346,ms
speedup,ToolAgent,pNFS,1.5,2,,,,wall_throughput_gb_per_second,0.980015055301,GB/s
speedup,ToolAgent,pNFS,1.5,3,,,,max_schedule_lag_seconds,0.0219512195122,s
speedup,ToolAgent,pNFS,1.5,3,,,,read_p99_latency_ms,3.2643902439,ms
speedup,ToolAgent,pNFS,1.5,3,,,,wall_throughput_gb_per_second,1.00451543168,GB/s
speedup,ToolAgent,pNFS,2,1,,,,max_schedule_lag_seconds,0.0548274770497,s
speedup,ToolAgent,pNFS,2,1,,,,read_p99_latency_ms,3.72836973726,ms
speedup,ToolAgent,pNFS,2,1,,,,wall_throughput_gb_per_second,1.1766211787,GB/s
speedup,ToolAgent,pNFS,2,2,,,,max_schedule_lag_seconds,0.0534567901235,s
speedup,ToolAgent,pNFS,2,2,,,,read_p99_latency_ms,3.63516049383,ms
speedup,ToolAgent,pNFS,2,2,,,,wall_throughput_gb_per_second,1.20679095251,GB/s
speedup,ToolAgent,pNFS,2,3,,,,max_schedule_lag_seconds,0.0521529659741,s
speedup,ToolAgent,pNFS,2,3,,,,read_p99_latency_ms,3.54649804276,ms
speedup,ToolAgent,pNFS,2,3,,,,wall_throughput_gb_per_second,1.23696072633,GB/s
speedup,WildClaw,3FS,1,1,,,,max_schedule_lag_seconds,0.0153846153846,s
speedup,WildClaw,3FS,1,1,,,,read_p99_latency_ms,2.75010864841,ms
speedup,WildClaw,3FS,1,1,,,,wall_throughput_gb_per_second,0.656524829561,GB/s
speedup,WildClaw,3FS,1,2,,,,max_schedule_lag_seconds,0.015,s
speedup,WildClaw,3FS,1,2,,,,read_p99_latency_ms,2.6813559322,ms
speedup,WildClaw,3FS,1,2,,,,wall_throughput_gb_per_second,0.67335879955,GB/s
speedup,WildClaw,3FS,1,3,,,,max_schedule_lag_seconds,0.0146341463415,s
speedup,WildClaw,3FS,1,3,,,,read_p99_latency_ms,2.61595700703,ms
speedup,WildClaw,3FS,1,3,,,,wall_throughput_gb_per_second,0.690192769539,GB/s
speedup,WildClaw,3FS,1.25,1,,,,max_schedule_lag_seconds,0.0192307692308,s
speedup,WildClaw,3FS,1.25,1,,,,read_p99_latency_ms,2.82920469361,ms
speedup,WildClaw,3FS,1.25,1,,,,wall_throughput_gb_per_second,0.79574113846,GB/s
speedup,WildClaw,3FS,1.25,2,,,,max_schedule_lag_seconds,0.01875,s
speedup,WildClaw,3FS,1.25,2,,,,read_p99_latency_ms,2.75847457627,ms
speedup,WildClaw,3FS,1.25,2,,,,wall_throughput_gb_per_second,0.816144757394,GB/s
speedup,WildClaw,3FS,1.25,3,,,,max_schedule_lag_seconds,0.0182926829268,s
speedup,WildClaw,3FS,1.25,3,,,,read_p99_latency_ms,2.69119470856,ms
speedup,WildClaw,3FS,1.25,3,,,,wall_throughput_gb_per_second,0.836548376329,GB/s
speedup,WildClaw,3FS,1.5,1,,,,max_schedule_lag_seconds,0.0230769230769,s
speedup,WildClaw,3FS,1.5,1,,,,read_p99_latency_ms,2.90830073881,ms
speedup,WildClaw,3FS,1.5,1,,,,wall_throughput_gb_per_second,0.926221577017,GB/s
speedup,WildClaw,3FS,1.5,2,,,,max_schedule_lag_seconds,0.0225,s
speedup,WildClaw,3FS,1.5,2,,,,read_p99_latency_ms,2.83559322034,ms
speedup,WildClaw,3FS,1.5,2,,,,wall_throughput_gb_per_second,0.949970848222,GB/s
speedup,WildClaw,3FS,1.5,3,,,,max_schedule_lag_seconds,0.0219512195122,s
speedup,WildClaw,3FS,1.5,3,,,,read_p99_latency_ms,2.76643241009,ms
speedup,WildClaw,3FS,1.5,3,,,,wall_throughput_gb_per_second,0.973720119428,GB/s
speedup,WildClaw,3FS,2,1,,,,max_schedule_lag_seconds,0.0307692307692,s
speedup,WildClaw,3FS,2,1,,,,read_p99_latency_ms,3.0664928292,ms
speedup,WildClaw,3FS,2,1,,,,wall_throughput_gb_per_second,1.16313315994,GB/s
speedup,WildClaw,3FS,2,2,,,,max_schedule_lag_seconds,0.03,s
speedup,WildClaw,3FS,2,2,,,,read_p99_latency_ms,2.98983050847,ms
speedup,WildClaw,3FS,2,2,,,,wall_throughput_gb_per_second,1.19295708712,GB/s
speedup,WildClaw,3FS,2,3,,,,max_schedule_lag_seconds,0.0292682926829,s
speedup,WildClaw,3FS,2,3,,,,read_p99_latency_ms,2.91690781315,ms
speedup,WildClaw,3FS,2,3,,,,wall_throughput_gb_per_second,1.2227810143,GB/s
speedup,WildClaw,fs-native,1,1,,,,max_schedule_lag_seconds,0.0153846153846,s
speedup,WildClaw,fs-native,1,1,,,,read_p99_latency_ms,3.95747342089,ms
speedup,WildClaw,fs-native,1,1,,,,wall_throughput_gb_per_second,0.582703481067,GB/s
speedup,WildClaw,fs-native,1,2,,,,max_schedule_lag_seconds,0.015,s
speedup,WildClaw,fs-native,1,2,,,,read_p99_latency_ms,3.85853658537,ms
speedup,WildClaw,fs-native,1,2,,,,wall_throughput_gb_per_second,0.597644595966,GB/s
speedup,WildClaw,fs-native,1,3,,,,max_schedule_lag_seconds,0.0146341463415,s
speedup,WildClaw,fs-native,1,3,,,,read_p99_latency_ms,3.76442593694,ms
speedup,WildClaw,fs-native,1,3,,,,wall_throughput_gb_per_second,0.612585710865,GB/s
speedup,WildClaw,fs-native,1.25,1,,,,max_schedule_lag_seconds,0.0192307692308,s
speedup,WildClaw,fs-native,1.25,1,,,,read_p99_latency_ms,4.0712945591,ms
speedup,WildClaw,fs-native,1.25,1,,,,wall_throughput_gb_per_second,0.687259513515,GB/s
speedup,WildClaw,fs-native,1.25,2,,,,max_schedule_lag_seconds,0.01875,s
speedup,WildClaw,fs-native,1.25,2,,,,read_p99_latency_ms,3.96951219512,ms
speedup,WildClaw,fs-native,1.25,2,,,,wall_throughput_gb_per_second,0.704881552323,GB/s
speedup,WildClaw,fs-native,1.25,3,,,,max_schedule_lag_seconds,0.0182926829268,s
speedup,WildClaw,fs-native,1.25,3,,,,read_p99_latency_ms,3.87269482451,ms
speedup,WildClaw,fs-native,1.25,3,,,,wall_throughput_gb_per_second,0.722503591131,GB/s
speedup,WildClaw,fs-native,1.5,1,,,,max_schedule_lag_seconds,0.0330193615908,s
speedup,WildClaw,fs-native,1.5,1,,,,read_p99_latency_ms,4.24050746002,ms
speedup,WildClaw,fs-native,1.5,1,,,,wall_throughput_gb_per_second,0.7792035365,GB/s
speedup,WildClaw,fs-native,1.5,2,,,,max_schedule_lag_seconds,0.032193877551,s
speedup,WildClaw,fs-native,1.5,2,,,,read_p99_latency_ms,4.13449477352,ms
speedup,WildClaw,fs-native,1.5,2,,,,wall_throughput_gb_per_second,0.799183114359,GB/s
speedup,WildClaw,fs-native,1.5,3,,,,max_schedule_lag_seconds,0.0314086610254,s
speedup,WildClaw,fs-native,1.5,3,,,,read_p99_latency_ms,4.03365343758,ms
speedup,WildClaw,fs-native,1.5,3,,,,wall_throughput_gb_per_second,0.819162692218,GB/s
speedup,WildClaw,fs-native,2,1,,,,max_schedule_lag_seconds,0.388697017268,s
speedup,WildClaw,fs-native,2,1,,,,read_p99_latency_ms,6.40686143125,ms
speedup,WildClaw,fs-native,2,1,,,,wall_throughput_gb_per_second,0.931157310895,GB/s
speedup,WildClaw,fs-native,2,2,,,,max_schedule_lag_seconds,0.378979591837,s
speedup,WildClaw,fs-native,2,2,,,,read_p99_latency_ms,6.24668989547,ms
speedup,WildClaw,fs-native,2,2,,,,wall_throughput_gb_per_second,0.955033139379,GB/s
speedup,WildClaw,fs-native,2,3,,,,max_schedule_lag_seconds,0.369736187158,s
speedup,WildClaw,fs-native,2,3,,,,read_p99_latency_ms,6.09433160534,ms
speedup,WildClaw,fs-native,2,3,,,,wall_throughput_gb_per_second,0.978908967864,GB/s
speedup,WildClaw,pNFS,1,1,,,,max_schedule_lag_seconds,0.0153846153846,s
speedup,WildClaw,pNFS,1,1,,,,read_p99_latency_ms,3.24512820513,ms
speedup,WildClaw,pNFS,1,1,,,,wall_throughput_gb_per_second,0.627493181517,GB/s
speedup,WildClaw,pNFS,1,2,,,,max_schedule_lag_seconds,0.015,s
speedup,WildClaw,pNFS,1,2,,,,read_p99_latency_ms,3.164,ms
speedup,WildClaw,pNFS,1,2,,,,wall_throughput_gb_per_second,0.643582750274,GB/s
speedup,WildClaw,pNFS,1,3,,,,max_schedule_lag_seconds,0.0146341463415,s
speedup,WildClaw,pNFS,1,3,,,,read_p99_latency_ms,3.08682926829,ms
speedup,WildClaw,pNFS,1,3,,,,wall_throughput_gb_per_second,0.659672319031,GB/s
speedup,WildClaw,pNFS,1.25,1,,,,max_schedule_lag_seconds,0.0192307692308,s
speedup,WildClaw,pNFS,1.25,1,,,,read_p99_latency_ms,3.33846153846,ms
speedup,WildClaw,pNFS,1.25,1,,,,wall_throughput_gb_per_second,0.752571831046,GB/s
speedup,WildClaw,pNFS,1.25,2,,,,max_schedule_lag_seconds,0.01875,s
speedup,WildClaw,pNFS,1.25,2,,,,read_p99_latency_ms,3.255,ms
speedup,WildClaw,pNFS,1.25,2,,,,wall_throughput_gb_per_second,0.771868544663,GB/s
speedup,WildClaw,pNFS,1.25,3,,,,max_schedule_lag_seconds,0.0182926829268,s
speedup,WildClaw,pNFS,1.25,3,,,,read_p99_latency_ms,3.1756097561,ms
speedup,WildClaw,pNFS,1.25,3,,,,wall_throughput_gb_per_second,0.791165258279,GB/s
speedup,WildClaw,pNFS,1.5,1,,,,max_schedule_lag_seconds,0.0230769230769,s
speedup,WildClaw,pNFS,1.5,1,,,,read_p99_latency_ms,3.43179487179,ms
speedup,WildClaw,pNFS,1.5,1,,,,wall_throughput_gb_per_second,0.867041097537,GB/s
speedup,WildClaw,pNFS,1.5,2,,,,max_schedule_lag_seconds,0.0225,s
speedup,WildClaw,pNFS,1.5,2,,,,read_p99_latency_ms,3.346,ms
speedup,WildClaw,pNFS,1.5,2,,,,wall_throughput_gb_per_second,0.889272920551,GB/s
speedup,WildClaw,pNFS,1.5,3,,,,max_schedule_lag_seconds,0.0219512195122,s
speedup,WildClaw,pNFS,1.5,3,,,,read_p99_latency_ms,3.2643902439,ms
speedup,WildClaw,pNFS,1.5,3,,,,wall_throughput_gb_per_second,0.911504743565,GB/s
speedup,WildClaw,pNFS,2,1,,,,max_schedule_lag_seconds,0.0548274770497,s
speedup,WildClaw,pNFS,2,1,,,,read_p99_latency_ms,3.72836973726,ms
speedup,WildClaw,pNFS,2,1,,,,wall_throughput_gb_per_second,1.06767477327,GB/s
speedup,WildClaw,pNFS,2,2,,,,max_schedule_lag_seconds,0.0534567901235,s
speedup,WildClaw,pNFS,2,2,,,,read_p99_latency_ms,3.63516049383,ms
speedup,WildClaw,pNFS,2,2,,,,wall_throughput_gb_per_second,1.0950510495,GB/s
speedup,WildClaw,pNFS,2,3,,,,max_schedule_lag_seconds,0.0521529659741,s
speedup,WildClaw,pNFS,2,3,,,,read_p99_latency_ms,3.54649804276,ms
speedup,WildClaw,pNFS,2,3,,,,wall_throughput_gb_per_second,1.12242732574,GB/s
throughput,Conversation,3FS,1,1,,,0,l2_read_gb_per_second,0.705939318696,GB/s
throughput,Conversation,3FS,1,1,,,0,l2_write_gb_per_second,0.514738474159,GB/s
throughput,Conversation,3FS,1,1,,,5,l2_read_gb_per_second,0.748735141887,GB/s
throughput,Conversation,3FS,1,1,,,5,l2_write_gb_per_second,0.429750393032,GB/s
throughput,Conversation,3FS,1,1,,,10,l2_read_gb_per_second,0.711462048246,GB/s
throughput,Conversation,3FS,1,1,,,10,l2_write_gb_per_second,0.341774073228,GB/s
throughput,Conversation,3FS,1,1,,,15,l2_read_gb_per_second,0.602339004018,GB/s
throughput,Conversation,3FS,1,1,,,15,l2_write_gb_per_second,0.367103353861,GB/s
throughput,Conversation,3FS,1,1,,,20,l2_read_gb_per_second,0.558196250585,GB/s
throughput,Conversation,3FS,1,1,,,20,l2_write_gb_per_second,0.228016746733,GB/s
throughput,Conversation,3FS,1,1,,,25,l2_read_gb_per_second,0.468598811342,GB/s
throughput,Conversation,3FS,1,1,,,25,l2_write_gb_per_second,0.268286686542,GB/s
throughput,Conversation,3FS,1,1,,,30,l2_read_gb_per_second,0.447897197754,GB/s
throughput,Conversation,3FS,1,1,,,30,l2_write_gb_per_second,0.288103160765,GB/s
throughput,Conversation,3FS,1,1,,,35,l2_read_gb_per_second,0.570517803174,GB/s
throughput,Conversation,3FS,1,1,,,35,l2_write_gb_per_second,0.365180910431,GB/s
throughput,Conversation,3FS,1,1,,,40,l2_read_gb_per_second,0.69359166494,GB/s
throughput,Conversation,3FS,1,1,,,40,l2_write_gb_per_second,0.513991289157,GB/s
throughput,Conversation,3FS,1,1,,,45,l2_read_gb_per_second,0.819790176733,GB/s
throughput,Conversation,3FS,1,1,,,45,l2_write_gb_per_second,0.538125290873,GB/s
throughput,Conversation,3FS,1,1,,,50,l2_read_gb_per_second,0.84209477919,GB/s
throughput,Conversation,3FS,1,1,,,50,l2_write_gb_per_second,0.58817990037,GB/s
throughput,Conversation,3FS,1,1,,,55,l2_read_gb_per_second,0.849809055282,GB/s
throughput,Conversation,3FS,1,1,,,55,l2_write_gb_per_second,0.618419414118,GB/s
throughput,Conversation,3FS,1,1,,,60,l2_read_gb_per_second,0.805625783278,GB/s
throughput,Conversation,3FS,1,1,,,60,l2_write_gb_per_second,0.583918356454,GB/s
throughput,Conversation,3FS,1,1,,,65,l2_read_gb_per_second,0.82129619699,GB/s
throughput,Conversation,3FS,1,1,,,65,l2_write_gb_per_second,0.561501055591,GB/s
throughput,Conversation,3FS,1,1,,,70,l2_read_gb_per_second,0.677420007603,GB/s
throughput,Conversation,3FS,1,1,,,70,l2_write_gb_per_second,0.590115605195,GB/s
throughput,Conversation,3FS,1,1,,,75,l2_read_gb_per_second,0.61260489665,GB/s
throughput,Conversation,3FS,1,1,,,75,l2_write_gb_per_second,0.645003163355,GB/s
throughput,Conversation,3FS,1,1,,,80,l2_read_gb_per_second,0.602586278765,GB/s
throughput,Conversation,3FS,1,1,,,80,l2_write_gb_per_second,0.557758669579,GB/s
throughput,Conversation,3FS,1,1,,,85,l2_read_gb_per_second,0.428917078529,GB/s
throughput,Conversation,3FS,1,1,,,85,l2_write_gb_per_second,0.575677962622,GB/s
throughput,Conversation,3FS,1,1,,,90,l2_read_gb_per_second,0.469537461966,GB/s
throughput,Conversation,3FS,1,1,,,90,l2_write_gb_per_second,0.563117358326,GB/s
throughput,Conversation,3FS,1,1,,,95,l2_read_gb_per_second,0.473346525296,GB/s
throughput,Conversation,3FS,1,1,,,95,l2_write_gb_per_second,0.527890163866,GB/s
throughput,Conversation,3FS,1,1,,,100,l2_read_gb_per_second,0.500048017916,GB/s
throughput,Conversation,3FS,1,1,,,100,l2_write_gb_per_second,0.388008509255,GB/s
throughput,Conversation,3FS,1,1,,,105,l2_read_gb_per_second,0.543274313866,GB/s
throughput,Conversation,3FS,1,1,,,105,l2_write_gb_per_second,0.382668095627,GB/s
throughput,Conversation,3FS,1,1,,,110,l2_read_gb_per_second,0.596636523992,GB/s
throughput,Conversation,3FS,1,1,,,110,l2_write_gb_per_second,0.377238054101,GB/s
throughput,Conversation,3FS,1,1,,,115,l2_read_gb_per_second,0.714012070177,GB/s
throughput,Conversation,3FS,1,1,,,115,l2_write_gb_per_second,0.344595054348,GB/s
throughput,Conversation,3FS,1,1,,,120,l2_read_gb_per_second,0.704240503353,GB/s
throughput,Conversation,3FS,1,1,,,120,l2_write_gb_per_second,0.384541348104,GB/s
throughput,Conversation,3FS,1,2,,,0,l2_read_gb_per_second,0.673049654836,GB/s
throughput,Conversation,3FS,1,2,,,0,l2_write_gb_per_second,0.527313608544,GB/s
throughput,Conversation,3FS,1,2,,,5,l2_read_gb_per_second,0.699506808119,GB/s
throughput,Conversation,3FS,1,2,,,5,l2_write_gb_per_second,0.482066005548,GB/s
throughput,Conversation,3FS,1,2,,,10,l2_read_gb_per_second,0.742333625925,GB/s
throughput,Conversation,3FS,1,2,,,10,l2_write_gb_per_second,0.453277356221,GB/s
throughput,Conversation,3FS,1,2,,,15,l2_read_gb_per_second,0.576486426972,GB/s
throughput,Conversation,3FS,1,2,,,15,l2_write_gb_per_second,0.349015492493,GB/s
throughput,Conversation,3FS,1,2,,,20,l2_read_gb_per_second,0.552259202068,GB/s
throughput,Conversation,3FS,1,2,,,20,l2_write_gb_per_second,0.304745598372,GB/s
throughput,Conversation,3FS,1,2,,,25,l2_read_gb_per_second,0.443264064607,GB/s
throughput,Conversation,3FS,1,2,,,25,l2_write_gb_per_second,0.241382079511,GB/s
throughput,Conversation,3FS,1,2,,,30,l2_read_gb_per_second,0.474001812236,GB/s
throughput,Conversation,3FS,1,2,,,30,l2_write_gb_per_second,0.314398999702,GB/s
throughput,Conversation,3FS,1,2,,,35,l2_read_gb_per_second,0.526636332883,GB/s
throughput,Conversation,3FS,1,2,,,35,l2_write_gb_per_second,0.370789610237,GB/s
throughput,Conversation,3FS,1,2,,,40,l2_read_gb_per_second,0.730272653792,GB/s
throughput,Conversation,3FS,1,2,,,40,l2_write_gb_per_second,0.430587828657,GB/s
throughput,Conversation,3FS,1,2,,,45,l2_read_gb_per_second,0.857305429283,GB/s
throughput,Conversation,3FS,1,2,,,45,l2_write_gb_per_second,0.572627519896,GB/s
throughput,Conversation,3FS,1,2,,,50,l2_read_gb_per_second,0.842525104489,GB/s
throughput,Conversation,3FS,1,2,,,50,l2_write_gb_per_second,0.548140474506,GB/s
throughput,Conversation,3FS,1,2,,,55,l2_read_gb_per_second,0.85417752125,GB/s
throughput,Conversation,3FS,1,2,,,55,l2_write_gb_per_second,0.621460618103,GB/s
throughput,Conversation,3FS,1,2,,,60,l2_read_gb_per_second,0.810564908572,GB/s
throughput,Conversation,3FS,1,2,,,60,l2_write_gb_per_second,0.581841472304,GB/s
throughput,Conversation,3FS,1,2,,,65,l2_read_gb_per_second,0.780010576085,GB/s
throughput,Conversation,3FS,1,2,,,65,l2_write_gb_per_second,0.626606957907,GB/s
throughput,Conversation,3FS,1,2,,,70,l2_read_gb_per_second,0.751696755492,GB/s
throughput,Conversation,3FS,1,2,,,70,l2_write_gb_per_second,0.598924363221,GB/s
throughput,Conversation,3FS,1,2,,,75,l2_read_gb_per_second,0.650614394962,GB/s
throughput,Conversation,3FS,1,2,,,75,l2_write_gb_per_second,0.627711728584,GB/s
throughput,Conversation,3FS,1,2,,,80,l2_read_gb_per_second,0.581909190697,GB/s
throughput,Conversation,3FS,1,2,,,80,l2_write_gb_per_second,0.624511346396,GB/s
throughput,Conversation,3FS,1,2,,,85,l2_read_gb_per_second,0.500835175331,GB/s
throughput,Conversation,3FS,1,2,,,85,l2_write_gb_per_second,0.625238872789,GB/s
throughput,Conversation,3FS,1,2,,,90,l2_read_gb_per_second,0.443869771961,GB/s
throughput,Conversation,3FS,1,2,,,90,l2_write_gb_per_second,0.523501755084,GB/s
throughput,Conversation,3FS,1,2,,,95,l2_read_gb_per_second,0.526043839464,GB/s
throughput,Conversation,3FS,1,2,,,95,l2_write_gb_per_second,0.467220018043,GB/s
throughput,Conversation,3FS,1,2,,,100,l2_read_gb_per_second,0.586454108447,GB/s
throughput,Conversation,3FS,1,2,,,100,l2_write_gb_per_second,0.440397046584,GB/s
throughput,Conversation,3FS,1,2,,,105,l2_read_gb_per_second,0.616116995988,GB/s
throughput,Conversation,3FS,1,2,,,105,l2_write_gb_per_second,0.400729641191,GB/s
throughput,Conversation,3FS,1,2,,,110,l2_read_gb_per_second,0.666038788834,GB/s
throughput,Conversation,3FS,1,2,,,110,l2_write_gb_per_second,0.359617501592,GB/s
throughput,Conversation,3FS,1,2,,,115,l2_read_gb_per_second,0.678233007362,GB/s
throughput,Conversation,3FS,1,2,,,115,l2_write_gb_per_second,0.3935064056,GB/s
throughput,Conversation,3FS,1,2,,,120,l2_read_gb_per_second,0.712127695691,GB/s
throughput,Conversation,3FS,1,2,,,120,l2_write_gb_per_second,0.445846438392,GB/s
throughput,Conversation,3FS,1,3,,,0,l2_read_gb_per_second,0.73245383572,GB/s
throughput,Conversation,3FS,1,3,,,0,l2_write_gb_per_second,0.485990194664,GB/s
throughput,Conversation,3FS,1,3,,,5,l2_read_gb_per_second,0.703254946834,GB/s
throughput,Conversation,3FS,1,3,,,5,l2_write_gb_per_second,0.459602831756,GB/s
throughput,Conversation,3FS,1,3,,,10,l2_read_gb_per_second,0.672351057696,GB/s
throughput,Conversation,3FS,1,3,,,10,l2_write_gb_per_second,0.41820673388,GB/s
throughput,Conversation,3FS,1,3,,,15,l2_read_gb_per_second,0.608898949725,GB/s
throughput,Conversation,3FS,1,3,,,15,l2_write_gb_per_second,0.310560736293,GB/s
throughput,Conversation,3FS,1,3,,,20,l2_read_gb_per_second,0.583882717616,GB/s
throughput,Conversation,3FS,1,3,,,20,l2_write_gb_per_second,0.276858110644,GB/s
throughput,Conversation,3FS,1,3,,,25,l2_read_gb_per_second,0.510478666918,GB/s
throughput,Conversation,3FS,1,3,,,25,l2_write_gb_per_second,0.264803026282,GB/s
throughput,Conversation,3FS,1,3,,,30,l2_read_gb_per_second,0.478725248067,GB/s
throughput,Conversation,3FS,1,3,,,30,l2_write_gb_per_second,0.373793993407,GB/s
throughput,Conversation,3FS,1,3,,,35,l2_read_gb_per_second,0.638218948115,GB/s
throughput,Conversation,3FS,1,3,,,35,l2_write_gb_per_second,0.404672027239,GB/s
throughput,Conversation,3FS,1,3,,,40,l2_read_gb_per_second,0.785417181583,GB/s
throughput,Conversation,3FS,1,3,,,40,l2_write_gb_per_second,0.486318728312,GB/s
throughput,Conversation,3FS,1,3,,,45,l2_read_gb_per_second,0.789046825609,GB/s
throughput,Conversation,3FS,1,3,,,45,l2_write_gb_per_second,0.575460874941,GB/s
throughput,Conversation,3FS,1,3,,,50,l2_read_gb_per_second,0.893338918011,GB/s
